,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity,Average Days Late,Illustrative Price,Order Cycle Time,Total Shipped Quantity
26,8.0,15.61,133,15000.0,76.0,581.76,376,134.0,4.0,45.0,424,335000.0,0.0,4.14,330,85750.0,0.0,602.5,190,450.0,-9.0,96.87,163,9750000.0,0.0,1112.74,163,34320.0,-8.0,26.9,155,460.0,0.0,250.0,124,100.0,-8.0,10.15,113,1708110.0,7.0,692.48,170,20.0,0.0,2898.0,292,1.0,159.0,2.5,338,46000.0,0.0,18.0,127,100.0,0.0,621.0,137,10560.0,0.0,7.4,411,21000.0,0.0,250.0,202,100.0,0.0,73.17,230,4.0,0.0,137.0,259,320.0,65.0,490.78,334,1000.0,11.0,1.75,166,460000.0,0.0,7.4,341,34050.0,-13.0,63.89,182,2.0,8.0,0.96,220,13230.0,0.0,1.34,243,73800.0,0.0,2.25,221,9000.0,0.0,5.56,204,10586580.0,155.0,3500.0,422,1.0,22.0,146.03,132,12.0,2.0,11.3,319,24000.0
27,0.0,173.0,343,191.0,176.0,149.0,353,330.0,-6.0,4523.82,67,2.0,4.0,109.4,246,16150.0,0.0,79.0,410,179.0,0.0,3.81,212,251200.0,0.0,2.14,206,365000.0,0.0,8.29,34,240.0,0.0,110.0,137,6000.0,0.0,0.76,469,4500.0,-9.0,12.37,133,14280.0,-6.0,55.27,171,340.0,0.0,1.7,211,1260.0,0.0,2898.0,292,1.0,0.0,10.15,91,13124790.0,-14.0,621.0,224,14400.0,-4.0,101.94,222,7.0,21.0,3.95,406,193000.0,0.0,95.0,219,64.0,0.0,68.07,469,38000.0,22.0,0.67,757,45000.0,264.0,29.6,427,60000.0,52.0,48.0,261,106560.0,4.0,692.48,282,40.0,99.0,5.75,570,3600000.0,0.0,1.34,477,49540.0,0.0,239.86,583,1200.0,0.0,248.5,240,380.0,-9.0,5.94,259,300000.0,19.0,171.0,266,170.0
28,0.0,4.6,191,189900.0,0.0,180.0,119,3.0,0.0,4.71,295,1000000.0,0.0,95.0,316,11552.0,-11.0,216.0,110,400.0,-2.5,3.15,166,3299280.0,-3.0,180.0,136,287.0,0.0,65.0,415,294000.0,0.0,15.63,199,4971450.0,1.0,33.0,239,67900.0,111.0,15.08,372,2755950.0,-13.0,621.0,257,42240.0,0.0,250.0,330,1000.0,0.0,466.81,289,51216.0,-11.0,3.3,223,211170.0,1.0,28.86,222,52000.0,-1.0,50.0,443,130560.0,0.0,2.62,383,400000.0,-13.0,621.0,159,123840.0,80.0,44.9,253,118.0,0.0,12.49,326,359790.0,12.0,15.61,62,95040.0,-5.0,6.1,270,1365420.0,2.5,1.34,400,163700.0,0.0,480.63,253,258.0,0.0,3.47,257,55500.0,-14.0,46.5,252,280000.0,0.0,100.0,162,1.0,0.0,290.0,134,178.0,0.0,0.99,142,7677100.0
29,0.0,7.4,344,373560.0,3.0,3.65,313,1800000.0,-2.0,173.0,198,70.0,12.0,30.33,267,50.0,0.0,4.6,231,433325.0,0.0,1.45,256,1745100.0,0.0,581.76,120,260.0,-2.0,52.0,128,70.0,0.0,250.0,171,2500.0,0.0,4.9,150,840.0,0.0,1.99,118,21500.0,0.0,63.0,71,1856.0,-7.0,13.98,284,1000000.0,-126.0,3.15,103,682080.0,35.0,1.71,814,134035.0,174.0,5.56,388,2772000.0,0.0,4.91,406,60000.0,0.0,729.9,268,95.0,0.0,82.55,432,1635840.0,2.0,2.94,343,440827.0,-6.0,621.0,172,1920.0,-11.0,137.0,452,210.0,19.0,125.0,80,48.0,0.0,180.0,115,7.0,0.0,280.0,209,76032.0,-1.0,50.0,294,597.0,2.0,28.9,609,2000.0,-2.0,4.9,374,900000.0,2.0,729.9,167,45.0,164.0,5.17,287,200000.0
30,-2.0,4.15,163,65000.0,62.0,150.0,83,1.0,84.0,2.0,273,1272720.0,6.0,192.0,300,2000.0,-1.0,96.87,401,3000000.0,0.0,630.42,331,24.0,0.0,60.0,342,600.0,-32.0,10.15,209,14400000.0,0.0,2.0,301,39000.0,9.0,128.71,223,8.0,-1.0,5.94,253,2430000.0,0.0,260.0,300,31.0,1.0,8.5,236,14000.0,6.0,1.71,283,200.0,17.0,57.0,138,6.0,0.0,78.0,126,10.0,0.0,260.0,134,178.0,-9.0,6.5,268,240000.0,30.0,204.2,178,660.0,6.0,26.48,147,18700.0,-5.0,122.04,108,360.0,-3.0,375.0,-110,1600.0,-1.0,36.67,294,93.0,8.0,98.74,760,24120000.0,0.0,4.95,297,18220.0,0.0,0.01,75,4.0,0.0,64.0,314,10560.0,-1.0,95.0,127,11488.0,0.0,4.5,309,279000.0,0.0,2.79,446,448396.0
31,0.0,10.15,463,3666960.0,-39.0,55.0,301,121824.0,0.0,34.2,565,1875.0,1.0,46.67,266,3.0,24.0,12.49,72,145740.0,0.0,12.95,176,480150.0,0.0,6.54,591,326525.0,0.0,8.5,235,7300.0,8.0,7.0,211,9600.0,0.0,11.27,118,150.0,0.0,1.45,274,6536200.0,0.0,0.88,233,372400.0,47.0,96.87,225,1650000.0,0.0,10.15,260,3970620.0,-10.0,12.95,300,489050.0,57.0,6.5,205,81000.0,0.0,15.08,428,574200.0,-3.0,0.3,182,12240.0,-8.0,178.0,99,192.0,8.0,250.0,141,590.0,0.0,14.6,64,50.0,29.0,48.07,265,63.0,3.0,13.45,163,1305000.0,90.0,10.36,140,900.0,4.0,13.06,231,35891000.0,0.0,1.99,536,385395.0,0.0,125.22,21,1.0,0.0,10.15,209,4822560.0,0.0,98.56,99,82.0,0.0,10507.45,501,1.0
32,0.0,84.96,147,68050.0,244.0,0.03,329,1977000.0,6.0,50.0,272,10000.0,-13.0,63.0,219,1344.0,-28114.0,500.0,232,1.0,0.0,63.0,346,1952.0,-4.0,23.9,115,70.0,0.0,0.88,581,382000.0,179.0,25.04,502,625.0,11.0,518.58,134,192000.0,15.0,106.95,339,13.0,-1.0,26.67,294,189.0,0.0,5.86,83,267000.0,0.0,130.0,127,200.0,0.0,5.56,324,787200.0,0.0,11.49,406,262000.0,102.0,889.69,238,1.0,46.0,0.36,154,1080000.0,-12.0,24.7,172,320.0,0.0,10.0,374,20.0,0.0,2.31,323,680000.0,0.0,75.0,182,420.0,56.0,69.0,261,22500.0,0.0,254.14,378,6.0,-7.0,7.4,294,300000.0,4.0,537.6,284,7200.0,0.0,20.09,377,16.0,56.0,15532.64,481,22.0,0.0,21.58,71,3500.0,0.0,126.0,134,6300.0
33,5.0,114.1,297,36000.0,-5.0,48.0,291,278400.0,7.0,4888.0,120,30.0,0.0,19.12,247,73020.0,-5.0,50.0,212,70560.0,0.0,13934.0,62,50.0,0.0,3.85,252,1751580.0,-7.0,44.0,330,1890.0,21.0,16.25,256,10080000.0,67.0,9.0,184,138000.0,210.0,4846.21,292,15.0,-10.33333333,10.15,65,18797940.0,2.0,6.43,192,802800.0,-4.0,16.25,169,5124000.0,-13.0,380.0,205,150.0,0.0,58.4,124,2000.0,0.0,2.0,234,7200.0,-13.0,137.0,219,1344.0,0.0,198.0,325,49.0,0.0,4.6,331,44750.0,21.0,575.0,182,2.0,0.0,0.76,400,483000.0,-7.0,380.0,327,170.0,0.0,33.0,235,14075.0,0.0,8.5,349,3240.0,-6.0,213.0,169,70.0,125.0,50.0,327,7.0,-14.0,621.0,223,10560.0,23.0,1.63,30,9000.0,0.0,84.11,169,50000.0
34,0.0,46.0,208,120540.0,0.0,581.76,184,31.0,0.0,10.15,168,35998380.0,0.0,180.0,426,4.0,102.0,523.57,238,1.0,-8.0,19.0,380,165.0,-12.0,500.0,209,29000.0,3.0,5.49,396,5454000.0,0.0,0.01,154,50.0,0.0,336.87,129,64000.0,-11.0,579.6,222,30.0,0.0,1345.0,1,40.0,6.0,32.0,183,300000.0,4.0,3.85,239,1500000.0,0.0,44.0,148,8730.0,0.0,198.0,203,36.0,0.0,518.58,265,29760.0,0.0,5.88,403,6500.0,-14.0,55.0,142,9072.0,-4.0,36.67,75,279.0,86.0,5.56,218,1735230.0,216.5,5.49,435,26384370.0,0.0,137.0,199,9808.0,0.0,1.85,348,2056400.0,0.0,6.14,411,94550.0,0.0,12.48,135,4900.0,101.0,0.36,167,358000.0,0.0,135.67,91,70.0,0.0,112.9,178,170.0,0.0,78.0,226,6.0
35,4.0,35.86,29,498000.0,-1.0,213.0,443,114.0,0.0,0.99,104,2284900.0,-11.0,3.65,53,1798140.0,0.0,180.0,347,24.0,-12.0,230.2,46,1700.0,0.0,5.12,201,7218.0,0.0,1.6,303,1200000.0,30.0,26.96,192,12600.0,4.0,621.0,112,2880.0,0.0,8.4,541,1000000.0,-5.0,132.06,193,3750.0,198.4,630.42,187,336.0,71.0,4.0,144,30000.0,412.0,55.5,507,33600.0,0.0,18.0,197,800.0,0.0,78.0,71,60.0,-4.0,10.15,293,5361120.0,0.0,56.72,373,1400.0,0.0,11.3,195,125.0,109.0,5.56,287,1121550.0,10.0,340.0,128,32.0,-1.0,227.5,174,33000.0,-6.0,5.49,208,11496180.0,0.0,10.15,175,1818720.0,9.0,1365.0,154,2.0,24.0,16.5,60,225.0,0.0,13.23,135,100000.0,0.0,75.0,177,300.0,0.0,1.34,242,70000.0
36,22.0,98.74,867,3600000.0,0.0,7.33,348,109650.0,-4.0,0.03,182,5262000.0,0.0,100.05,413,30.0,39.0,273.0,200,6400.0,0.0,98.74,308,1140000.0,2.0,198.0,254,171.0,0.0,8.24,188,2250000.0,0.0,12191.69,82,250.0,-8.0,10.89,168,3055.0,-59.0,0.85,83,16600.0,0.0,24.24,131,10000.0,0.0,980.0,326,12.0,25.0,127.4,311,2451000.0,0.0,4.5,154,805950.0,0.0,30.0,176,117.60000000000001,24.0,5.56,264,12090.0,0.0,1.73,330,86500.0,5.0,4.2,131,300.0,0.0,14.9,310,300.0,7.0,7.56,196,952.0,0.0,125.0,244,5250.0,-14.0,75.0,250,1500.0,1.0,15.63,266,4975000.0,0.0,0.01,75,4.0,0.0,13.21,324,281025.0,3.0,137.0,242,1952.0,0.0,977.6,112,170.0,0.0,1.0,109,700.0,0.0,18.95,577,3960120.0
37,8.0,7.54,301,67125.0,0.0,9.0,380,11000.0,-13.0,290.0,220,67.0,-14.0,5.0,228,337200.0,0.0,280.0,264,576000.0,0.0,180.0,231,322.0,54.0,92.71,218,297.5,41.0,150.0,154,1.0,5.0,13.21,428,218575.0,0.0,13.45,131,10000.0,11.0,4.2,90,2325.0,0.0,3.47,250,52350.0,0.0,16.25,176,2014656.0,-13.0,26.67,180,3.0,0.0,0.01,75,4.0,21.0,59.96,205,6.0,1.0,50.0,177,417.0,0.0,4.29,286,16000.0,2.0,27.5,155,6000.0,40.0,6.54,214,821050.0,-6.0,2.2,177,1330680.0,0.0,60.0,202,50.0,0.0,180.0,177,19.0,168.0,149.0,272,6048.0,62.0,50.0,153,70080.0,0.0,13.45,207,701880.0,0.0,0.95,198,887400.0,0.0,15.08,557,822000.0,0.0,0.44,246,13883100.0,-3.0,692.48,418,40.0
38,0.0,13.06,271,22737000.0,5.0,79.0,332,92.0,60.0,518.58,255,24000.0,106.0,15.08,378,746700.0,0.0,3.0,190,161970.0,0.0,6.54,155,1000000.0,5.0,18.38,126,500.0,109.0,1.16,283,794900.0,72.0,280.0,452,276480.0,3.0,17.95,250,3236520.0,0.0,442.88,367,1.0,283.0,6.0,199,2500.0,-10.0,0.01,220,453600.0,-28009.0,400.0,373,2.0,0.0,82.55,255,11520.0,0.0,7.4,426,25470.0,6.0,19.15,110,191.0,-9.0,60.0,319,250.0,0.0,110.0,101,44000.0,-9.0,17.43,230,4980.0,0.0,139.0,80,164.0,59.0,130.0,100,250.0,0.0,6.54,501,447500.0,-1.0,126.49,170,7000.0,-145.0,10.15,229,8553600.0,20.0,192.0,224,200.0,56.0,1250.0,244,7500.0,3.0,4.35,326,600048.0,-9.0,44.14,14,10.0,0.0,75.0,173,600.0
39,0.0,93.01,71,2000.0,77.0,3.47,441,30800.0,0.0,30.0,111,218.4,-6.0,7.0,323,44640.0,0.0,30.82,220,145.0,56.0,1007.5,74,340.0,-7.0,16.25,258,8299200.0,0.0,12191.69,82,200.0,0.0,4.5,496,2565000.0,35.0,30.0,125,2335.7999999999997,-9.0,52.0,209,13536.0,0.0,2.07,352,450000.0,0.0,28.33,218,18.0,0.0,30.0,139,756.0,-3.0,2.9,198,414720.0,-5.0,155.0,123,450.0,0.0,85.95,253,2000000.0,0.0,15.61,242,4740.0,0.0,3.45,369,51100.0,0.5,98.74,353,21000000.0,286.0,110.72,609,36.0,6.0,3.31,79,375900.0,-13.0,130.0,148,3200.0,175.0,31.8,284,42000.0,0.0,595.0,30,50.0,0.0,1.95,418,1530.0,0.0,0.3,247,17280.0,0.0,150.0,297,2.0,4.0,79.9,138,262.0,3.0,0.67,604,14520.0
40,64.0,0.03,170,1767000.0,0.0,78.0,114,17.0,0.0,81.8,198,2.0,-4.0,180.0,68,26.0,0.0,4.5,409,282600.0,0.0,7.54,265,215350.0,7.0,3.19,509,208225.0,0.0,32.0,166,300000.0,-4.0,11.5,68,24500.0,0.0,473.45,62,10.0,1.0,5.56,276,5100000.0,167.0,18.65,330,2192520.0,-3.5,6.54,314,514925.0,0.0,10.15,139,13949280.0,-7.0,8.5,108,1000.0,0.0,675.0,467,1.0,-3.0,621.0,112,2880.0,32.0,10.5,211,348800.0,0.0,3.65,134,50000.0,0.0,120.0,94,27600.0,6.0,61.0,190,118.0,0.0,3.45,131,1800.0,0.0,6.5,141,361740.0,4.0,537.6,107,8640.0,0.0,7.33,371,66980.0,0.0,12.49,290,114240.0,7.0,28.33,143,24.0,3.0,581.76,152,338.0,0.0,10.15,246,10365840.0,0.0,44.0,217,990.0
41,-5.0,500.0,275,3840.0,0.0,180.0,49,55.0,-11.0,10.15,200,9586080.0,-4.0,195.43,200,18.0,0.0,155.0,257,100.0,1.0,204.0,225,2745600.0,0.0,5.49,98,297840.0,0.0,37.08,192,126.0,0.0,396.42,204,110.0,77.0,5.45,373,5550.0,0.0,110.0,253,84000.0,29.0,32.0,54,1000.0,0.0,0.65,55,167500.0,0.0,110.0,253,4000.0,-2.0,23.28,83,400.0,-6.0,6.43,254,3243600.0,0.0,2.14,687,150000.0,0.0,46.5,264,323000.0,0.0,55.0,369,48.0,2.0,5500.0,500,1.0,0.0,4.44,234,2848.0,0.0,24.0,471,20820.0,0.0,0.88,178,427500.0,0.0,110.0,177,50000.0,0.0,303.75,244,800.0,-11.0,10.15,283,25141320.0,90.0,1.13,140,900000.0,-3.0,58.16,30,800.0,365.0,130.0,227,400.0,1.0,0.3,476,400.0
42,141.0,180.0,299,8.0,19.0,29.04,356,10000.0,0.0,2687.86,-67,70.0,-11.0,380.0,241,170.0,41.0,977.6,197,300.0,5.0,2.26,123,1100.0,0.0,3.24,552,121340.0,0.0,1.99,162,382250.0,0.0,3.99,161,179600.0,0.0,0.38,28,558954.0,0.0,0.34,418,973728.0,0.0,198.0,98,82.0,7.0,50.0,148,11040.0,-14.0,60.85,113,618.0,-12.0,273.0,239,1000.0,-5.0,198.0,284,7.0,1.0,1.96,264,495300.0,1.0,137.0,282,298.0,0.0,2.79,382,377500.0,-4.0,466.81,170,33600.0,1.0,137.0,181,1344.0,-9.0,4.15,125,3000.0,-4.0,171.88,137,178000.0,0.0,1.34,182,200000.0,61.0,125.0,340,5.0,0.0,17.95,56,272520.0,0.0,5.49,321,1333440.0,-18.0,137.0,126,235.0,106.0,10.5,268,1.0,0.0,95.0,277,928.0
43,-13.0,198.0,157,85.0,1.0,8.29,96,15200.0,53.0,5.56,183,23502090.0,0.0,5.49,166,184320.0,0.0,4.52,383,3000.0,-1.0,5.17,125,200000.0,0.0,280.0,289,2304.0,0.0,125.0,71,310.0,1.0,13.45,150,151200.0,0.0,518.58,59,64704.0,34.0,2.55,308,1200000.0,0.0,4.14,330,86500.0,-15.0,1.9,136,1840080.0,-6.0,3.2,177,12000.0,6.0,123.58,248,15600.0,-10.0,25.25,86,900.0,5.0,348.01,120,18.0,0.0,71.0,191,32.0,7.0,26.59,303,3000.0,15.0,148455.0,185,1.0,0.0,6.175,303,25000.0,-13.0,137.0,197,210.0,-84.0,11.7,191,138500.0,0.0,4846.21,199,1.0,186.8571429,1.88,342,2400000.0,7.0,178.0,140,1440.0,0.0,17.95,175,152640.0,63.0,1.34,355,161700.0,0.0,2785.0,160,1.0,0.0,137.0,122,3792.0
44,-310.0,7.54,6,21950.0,243.0,0.6,441,45600.0,0.0,2.61,472,139052.0,0.0,75.0,453,280.0,-8.0,273.0,328,3400.0,61.0,12.49,380,24420.0,0.0,178.0,81,128.0,0.0,12.49,153,170400.0,4.0,101.15,166,67500.0,0.0,79.0,83,44.0,0.0,86.64,303,18.0,0.0,75.0,301,5550.0,-9.0,174.7,163,19200.0,7.0,7.4,205,49650.0,-10.0,11.44,378,172020.0,65.0,1100.0,334,2.0,-13.0,127.4,568,1728000.0,21.0,79.1,205,11.0,0.0,134.4,152,211200.0,51.0,13.45,129,279360.0,1.0,55.0,145,38880.0,0.0,1.45,165,500000.0,5.0,5.45,84,4000.0,0.0,27.91,264,10900.0,0.0,4.05,558,250000.0,0.0,828.0,142,2.0,6.0,130.0,146,160.0,0.0,3.79,543,263500.0,-10.0,14.25,278,354636.0,112.0,0.76,119,2991.0
45,0.0,6.43,303,900000.0,0.0,6.85,145,74220.0,22.5,30.5,469,284000.0,0.0,4.5,148,6300000.0,4.0,164.92,107,60.0,-19.5,75.0,95,522200.0,-3.0,48.0,147,16320.0,-28146.0,500.0,200,1.0,-9.0,145.0,319,1680.0,0.0,75.0,202,160.0,10.0,50.0,377,21600.0,6.0,12.48,316,15185.0,0.0,2.9,368,26280.0,-6.0,4.6,268,260750.0,0.0,248.5,124,29.0,0.0,79.0,244,15.0,-6.0,30.82,342,59190.0,0.0,8040.0,541,1.0,3.0,26.32,133,24.0,-5.0,178.0,142,480.0,1.0,34.34,385,180.0,54.0,95.35,169,3000000.0,0.0,129.07,244,10.0,0.0,838.95,121,90.0,-8.0,521.04,214,2.0,-28108.0,521.04,238,1.0,0.0,20.2,193,3600000.0,0.0,8.5,493,3096.0,0.0,216.0,150,800.0,0.0,6.54,400,2795300.0
46,-3.0,239.86,419,1200.0,0.0,15.61,419,9360.0,0.0,248.5,177,303.0,31.0,14.88,186,1300.0,0.0,2000.0,142,1.0,0.0,8.33,119,50.0,49.0,85.0,135,60.0,0.0,110.0,170,48000.0,0.0,19.12,228,33750.0,-9.0,4488.69,123,1.0,16.0,75.0,246,4950.0,22.0,18.65,163,5776080.0,56.0,69.0,261,22500.0,0.0,213.0,53,10.0,-4.0,52.0,80,10080.0,0.0,830.72,367,1.0,-103.0,6.5,192,3600000.0,35.0,19.36,403,373000.0,-12.0,621.0,239,24000.0,0.0,14.5,114,200.0,1.0,19.84,407,32.0,7.0,137.0,239,298.0,0.0,641.84,268,100.0,0.0,267.07,230,4.0,-106.0,4.6,18,232200.0,62.0,15360.0,83,11.0,0.0,3.85,303,150000.0,0.0,280.0,492,294912.0,0.0,19.12,560,1542240.0,356.0,23.61,527,5000.0
47,50.0,37.74,119,7000.0,103.0,110.72,426,36.0,13.0,20.0,351,120000.0,2.0,675.0,382,3.0,24.0,499.0,140,563.0,0.0,3.15,55,1428180.0,0.0,60.0,182,350.0,0.0,5.65,359,5000.0,0.0,83.85,83,2000.0,0.0,52.0,531,148608.0,2.0,0.3,67,64080.0,109.0,1250.0,562,3200.0,4.0,4.35,184,352140.0,0.0,44.0,140,810.0,-5.0,180.0,59,13.0,5.0,4.0,454,197000.0,367.0,35.86,487,500000.0,26.0,2.94,335,300000.0,26.0,43.8,565,273600.0,-7.0,180.0,127,48.0,-35.0,96.87,61,8073000.0,0.0,0.41,471,964800.0,10.0,150.0,247,10.0,0.0,125.0,269,21.0,0.0,290.0,246,13.0,-6.0,11.5,229,2500.0,0.0,83.85,71,2000.0,0.0,3.5,273,500.0,-9.0,8.2,163,4750.0,1.0,1.8,247,2300580.0
48,0.0,0.85,590,404800.0,-1.0,0.85,30,100000.0,7.0,70.0,493,4500.0,0.0,61.6,147,8.0,2.0,500.0,243,284000.0,-11.0,7.4,261,32850.0,-6.0,181.96,77,374.0,-13.0,248.5,128,460.0,-3.0,2.26,332,411650.0,0.0,2000.0,218,1.0,-2.0,340.0,254,6.0,0.0,7.5,265,20000000.0,0.0,6.54,251,2075000.0,17.66666667,0.79,417,1200000.0,96.0,33.67,202,58368.0,0.0,660.0,193,82.0,-10.0,3.15,246,1503360.0,62.0,197.24,283,128.0,73.0,8.5,325,8400.0,7.0,86.62,241,8.0,0.0,1.99,340,2000000.0,14.0,0.76,208,350.0,2.0,0.44,58,439200.0,7.0,27.0,262,30.0,65.0,3.9,310,22500.0,-5.0,79.62,164,98.0,51.0,19.12,132,880800.0,0.0,6.1,693,60000.0,0.0,3.85,295,281160.0,8.0,75.0,164,1760.0
49,0.0,199.14,781,310.0,2.0,5.19,174,5.0,5.0,64.4,131,1600.0,-5.0,2.79,230,425000.0,-3.0,1.81,296,750000.0,-13.0,199.24,85,119.0,0.0,63.0,70,2848.0,0.0,2.7,380,300000.0,-3.0,40.96,301,64500.0,0.0,838.95,226,45.0,24.0,5.56,264,1665900.0,-1.0,2500.0,364,1.0,0.0,14.25,233,348264.0,0.0,78.0,240,34.0,0.0,7.54,494,49150.0,7.0,63.0,148,224.0,0.0,10.15,264,10211760.0,-12.0,1.9,93,10560.0,-73.0,207.0,225,5.0,67.0,2821.7,282,1.0,30.0,150.0,90,14.0,1.0,0.3,140,600480.0,0.0,12.49,573,56460.0,-3.0,25.91,234,36.0,0.0,4.89,394,8696000.0,8.0,11.27,119,22075.0,0.0,104.0,213,180.0,0.0,2.5,438,44470.0,0.0,2.26,150,217600.0,-2.0,19.12,272,1192620.0
50,5.0,4.2,131,200.0,0.0,19.12,212,480000.0,7.0,5.0,525,351600.0,90.0,9.515,140,30000.0,0.0,273.0,401,6200.0,5.0,9.9,131,200000.0,0.0,48.0,197,31680.0,24.0,7.77,298,1793000.0,0.0,15.61,374,16710.0,0.0,15.61,375,17070.0,0.0,127.4,164,2250000.0,0.0,0.36,705,75000.0,0.0,7.0,217,131580.0,-42.0,32.0,129,500000.0,68.0,98.74,376,7320000.0,0.0,55.0,212,47088.0,0.0,10.15,157,15330870.0,-7.0,250.0,159,1000.0,0.0,130.0,301,80.0,0.0,60.0,177,100.0,18.0,139.0,119,18.0,1.0,19.12,226,1200000.0,1.0,313.2,145,20.0,-85.0,1.9,177,198840.0,0.0,250.0,264,90.0,0.0,87.9,425,240.0,0.0,1.75,231,113800.0,11.0,50.0,90,22500.0,-9.0,281.0,267,43100.0,0.0,0.3,178,12240.0
51,-10.0,250.0,128,2.0,2.0,6.54,265,3500000.0,14.0,19.12,185,248640.0,-4.0,2.61,468,70176.0,-4.0,0.85,376,680000.0,0.0,17.61,167,125000.0,-12.0,0.99,57,260000.0,10.0,41.54,121,100000.0,7.0,23.55,196,413.0,0.0,145.0,517,308.0,12.0,0.1,487,10560.0,156.0,63.0,317,4672.0,-7.0,1344.0,208,35.0,45.0,127.4,193,3024000.0,0.0,16.25,542,27449856.0,0.0,248.5,163,228.0,0.0,280.0,264,29952.0,1.0,168.19,42,75.0,-84.0,3.15,193,3332880.0,0.0,800.0,81,50.0,84.0,1.0,254,54800.0,3.0,692.48,310,40.0,0.0,903.77,324,3480.0,0.0,33.0,471,20800.0,0.0,145.0,115,500.0,-10.0,43.0,165,150.0,7.0,31.0,-177,60.0,-7.0,10.15,399,5097600.0,0.0,6.5,260,150000.0,0.0,36.8,134,5.0
52,0.0,139.0,244,226.0,0.0,30.0,112,4794.0,0.0,0.88,134,26000.0,-13.0,192.0,51,20.0,-6.0,675.0,170,13.0,0.0,13934.0,85,200.0,-4.0,2898.0,288,1.0,-4.0,75.0,218,25350.0,0.0,8500.0,145,1.0,0.0,280.0,173,2304.0,-10.0,650.0,128,4.0,21.0,382.41,183,31440.0,0.0,3.9,326,48000.0,-6.0,162.27,290,8.0,0.0,2.62,240,55000.0,0.0,446.6,399,4.0,84.0,19.2,220,7100.0,0.0,2.7,191,1125000.0,-12.0,75.0,234,3300.0,-13.0,21.0,200,37300.0,-13.0,838.95,220,447.0,4.0,280.0,274,129024.0,7.0,10.15,441,15595200.0,2.0,110.0,119,24000.0,0.0,4.44,167,286.0,1.0,13.45,212,1191000.0,0.0,2.61,424,337387.0,0.0,204.0,316,288000.0,-30.0,96.87,132,6000000.0,14.0,15.61,143,18000.0
53,0.0,2.6,376,1300.0,-5.0,40.0,352,195000.0,20.0,260.0,141,889.0,-8.0,16.25,165,1800288.0,-3.0,361.33,152,307.0,0.0,10.8,183,510000.0,0.0,2.79,354,301982.0,7.0,15.08,556,4071900.0,-4.0,12.48,92,63690.0,-4.0,7.4,175,153420.0,0.0,23.9,137,70.0,-2.0,2.04,349,166.0,0.0,4995.0,140,10.0,0.0,2000.0,181,1.0,26.0,176.78,140,100.0,0.0,56.1,230,4.0,0.0,3.5,394,7100.0,-6.0,1.99,729,98471.0,-8.272727273,10.15,413,25200000.0,0.0,1.9,94,120000.0,2.0,290.0,205,18.0,4.0,357.12,284,19.0,-9.0,532.22,154,210.0,103.0,110.72,426,36.0,29.0,3.0,218,180000.0,0.0,15.61,249,54960.0,20.0,2.0,264,2016000.0,0.0,0.41,429,446400.0,12.0,1094.8,228,25.0,7.0,150.0,133,9000.0
